Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m;Target speed, city;Target speed, coach
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;79
;0;0;69.2779;0;69.2779;0;0;99.6458
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.1793;0;69.2779;0;0;100
;0;0;68.1807;0;69.2779;0;0;100
;0;0;66.3807;0;69.2779;0;0;100
;0;0;64.5807;0;69.2779;0;0;100
;0;0;62.7807;0;69.2779;0;0;100
;0;0;60.9761;0;69.2779;0;0;100
;0;0;59.0489;0;69.2779;0;0;100
;0;0;56.7943;0;69.2779;0;0;100
;0;0;54.0766;0;69.2779;0;0;100
;0;0;50.8789;0;69.2779;0;0;100
;0;0;49.0834;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;49;0;69.2779;0;0;100
;0;0;47.9301;0;69.2779;0;0;100
;0;0;45.4301;0;69.2779;0;0;100
;0;0;42.7446;0;69.2779;0;0;100
;0;0;39.6891;0;69.2779;0;0;100
;0;0;36.0891;0;69.2779;0;0;100
;0;0;32.4891;0;69.2779;0;0;100
;0;0;28.8891;0;69.2779;0;0;100
;0;0;25.5446;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24;0;69.2779;0;0;100
;0;0;24.2232;0;69.2779;0;0;100
;0;0;26.0598;0;69.2779;0;0;100
;0;0;29.3917;0;69.2779;0;0;100
;0;0;32.7338;0;69.2779;0;0;100
;0;0;35.8967;0;69.2779;0;0;100
;0;0;38.8971;0;69.2779;0;0;100
;0;0;41.7451;0;69.2779;0;0;100
;0;0;44.4481;0;69.2779;0;0;100
;0;0;47.0136;0;69.2779;0;0;100
;0;0;49.449;0;69.2779;0;0;100
;0;0;51.7609;0;69.2779;0;0;100
;0;0;53.4434;0;69.2779;0;0;100
;0;0;54;0;69.2779;0;0;100
;0;0;54;0;69.2779;0;0;100
;0;0;53.1104;0;69.2779;0;0;100
;0;0;50.4535;0;69.2779;0;0;100
;0;0;46.8861;0;69.2779;0;0;100
;0;0;43.2861;0;69.2779;0;0;100
;0;0;39.6861;0;69.2779;0;0;100
;0;0;36.0861;0;69.2779;0;0;100
;0;0;34.1431;0;69.2779;0;0;100
;0;0;34;0;69.2779;0;0;100
;0;0;34;0;69.2779;0;0;100
;0;0;34;0;68.9629;0;0;100
;0;0;34;0;67.7479;0;0;100
;0;0;34;0;65.9479;0;0;100
;0;0;33.768;0;64.1479;0;0;100
;0;0;31.7359;0;62.3479;0;0;100
;0;0;28.1359;0;60.5283;0;0;100
;0;0;24.5359;0;58.5385;0;0;100
;0;0;21.1525;0;56.178;0;0;100
;0;0;19.2845;0;53.3315;0;0;100
;0;0;19;0;50.3877;0;0;100
;0;0;19;0;49;0;0;100
;0;0;19;0;49;0;0;100
;0;0;19.1009;0;49;0;0;100
;0;0;21.0019;0;49;0;0;100
;0;0;24.5993;0;49;0;0;100
;0;0;28.1376;0;49;0;0;100
;0;0;31.5432;0;49;0;0;100
;0;0;34.7756;0;49;0;0;100
;0;0;37.8316;0;49;0;0;100
;0;0;40.7327;0;49;0;0;100
;0;0;43.4868;0;49;0;0;100
;0;0;46.1013;0;49;0;0;100
;0;0;48.5831;0;48.6625;0;0;100
;0;0;50.9391;0;46.5315;0;0;100
;0;0;53.0172;0;43.846;0;0;100
;0;0;53.974;0;41.1541;0;0;100
;0;0;54;0;37.5541;0;0;100
;0;0;54;0;33.9541;0;0;100
;0;0;54;0;30.3541;0;0;100
;0;0;54;0;26.7893;0;0;100
;0;0;54;0;24.5123;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54;0;24;0;0;100
;0;0;54.5855;0;24;0;0;100
;0;0;56.1818;0;24;0;0;100
;0;0;58.1521;0;24;0;0;100
;0;0;60.0242;0;24;0;0;100
;0;0;61.8367;0;24;0;0;100
;0;0;63.6367;0;24;0;0;100
;0;0;65.4367;0;24;0;0;100
;0;0;67.2367;0;24;0;0;100
;0;0;68.7073;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24;0;0;100
;0;0;69.2779;0;24.8681;0;0;100
;0;0;69.2779;0;27.3892;0;0;100
;0;0;69.2779;0;30.6019;0;0;100
;0;0;69.2779;0;33.4824;0;0;100
;0;0;69.2779;0;36.2145;0;0;100
;0;0;69.2779;0;39.0815;0;0;100
;0;0;69.2779;0;41.9193;0;0;100
;0;0;69.2779;0;44.6132;0;0;100
;0;0;69.2779;0;47.1705;0;0;100
;0;0;69.2779;0;49.5981;0;0;100
;0;0;69.2779;0;51.9026;0;0;100
;0;0;69.2779;0;53.5221;0;0;100
;0;0;69.2779;0;54.0818;0;0;100
;0;0;69.2779;0;54.2058;0;0;100
;0;0;69.2779;0;52.823;0;0;100
;0;0;69.2779;0;49.5905;0;0;100
;0;0;69.2779;0;46.0022;0;0;100
;0;0;69.2779;0;42.4022;0;0;100
;0;0;69.2779;0;38.8022;0;0;100
;0;0;69.2779;0;35.5011;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;34;0;0;100
;0;0;69.2779;0;32.9741;0;0;100
;0;0;69.2779;0;30.1482;0;0;100
;0;0;69.2779;0;26.5482;0;0;100
;0;0;69.2779;0;22.9482;0;0;100
;0;0;69.2779;0;20.0741;0;0;100
;0;0;69.2779;0;19;0;0;100
;0;0;69.2779;0;19;0;0;100
;0;0;69.2779;0;19;0;0;100
;0;0;69.2779;0;19;0;0;100
;0;0;69.2779;0;19.8948;0;0;100
;0;0;69.2779;0;22.5896;0;0;100
;0;0;69.2779;0;26.172;0;0;100
;0;0;69.2779;0;29.5853;0;0;100
;0;0;69.2779;0;32.613;0;0;100
;0;0;69.2779;0;35.4425;0;0;100
;0;0;69.2779;0;38.3449;0;0;100
;0;0;69.2779;0;41.215;0;0;100
;0;0;69.2779;0;43.9445;0;0;100
;0;0;69.2779;0;46.5357;0;0;100
;0;0;69.2779;0;48.9954;0;0;100
;0;0;69.2779;0;51.3303;0;0;100
;0;0;69.2779;0;53.2337;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54;0;0;100
;0;0;69.2779;0;54.9294;0;0;100
;0;0;69.2779;0;56.8524;0;0;100
;0;0;69.2779;0;58.789;0;0;100
;0;0;69.2779;0;60.6357;0;0;100
;0;0;69.2779;0;62.4394;0;0;100
;0;0;69.2779;0;64.2394;0;0;100
;0;0;69.2779;0;66.0371;0;0;100
;0;0;69.2779;0;67.7909;0;0;100
;0;0;69.2779;0;68.9625;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
;0;0;69.2779;0;69.2779;0;0;100
