Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 7.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
4245;;;85;;;85;;;83.2664;;;63.9754;;;83.8984;;;85;;;85
4246;;;85;;;85;;;83.1105;;;63.8203;;;83.8432;;;85;;;85
4247;;;85;;;85;;;82.9559;;;63.6673;;;83.7882;;;85;;;85
4248;;;85;;;85;;;82.8022;;;63.5165;;;83.7334;;;85;;;85
4249;;;85;;;85;;;82.6496;;;63.3677;;;83.6788;;;85;;;85
4250;;;85;;;85;;;82.498;;;63.221;;;83.6243;;;85;;;85
4251;;;85;;;85;;;82.3475;;;63.0763;;;83.5701;;;85;;;85
4252;;;85;;;85;;;82.1979;;;62.9336;;;83.516;;;85;;;85
4253;;;85;;;85;;;82.0493;;;62.7928;;;83.4622;;;85;;;85
4254;;;85;;;85;;;81.9016;;;62.654;;;83.4085;;;85;;;85
4255;;;85;;;85;;;81.755;;;62.5171;;;83.355;;;85;;;85
4256;;;85;;;85;;;81.6093;;;62.382;;;83.3017;;;85;;;85
4257;;;85;;;85;;;81.4645;;;62.2488;;;83.2486;;;85;;;85
4258;;;85;;;85;;;81.3208;;;62.1175;;;83.1956;;;85;;;85
4259;;;85;;;85;;;81.1779;;;61.9879;;;83.1542;;;85;;;85
4260;;;85;;;85;;;81.036;;;61.8606;;;83.1555;;;85;;;85
4261;;;85;;;85;;;80.895;;;61.7515;;;83.2234;;;85;;;85
4262;;;85;;;85;;;80.755;;;61.6756;;;83.3643;;;85;;;85
4263;;;85;;;85;;;80.6158;;;61.6399;;;83.5792;;;85;;;85
4264;;;85;;;85;;;80.4776;;;61.656;;;83.8651;;;85;;;85
4265;;;85;;;85;;;80.3402;;;61.7288;;;84.2211;;;85;;;85
4266;;;85;;;85;;;80.2038;;;61.8577;;;84.6478;;;85;;;85
4267;;;85;;;85;;;80.0683;;;62.0409;;;84.9394;;;85;;;85
4268;;;85;;;85;;;79.9336;;;62.2805;;;85;;;85;;;85
4269;;;85;;;85;;;79.7998;;;62.5757;;;85;;;85;;;85
4270;;;85;;;85;;;79.6668;;;62.9174;;;85;;;85;;;85
4271;;;85;;;85;;;79.5347;;;63.297;;;85;;;85;;;85
4272;;;85;;;85;;;79.4034;;;63.7127;;;85;;;85;;;85
4273;;;85;;;85;;;79.2767;;;64.159;;;85;;;85;;;85
4274;;;85;;;85;;;79.1816;;;64.615;;;85;;;85;;;85
4275;;;85;;;85;;;79.1485;;;65.065;;;85;;;85;;;85
4276;;;85;;;85;;;79.1837;;;65.5088;;;85;;;85;;;85
4277;;;85;;;85;;;79.287;;;65.9464;;;85;;;85;;;85
4278;;;85;;;85;;;79.4583;;;66.3779;;;85;;;85;;;85
4279;;;85;;;85;;;79.6973;;;66.8034;;;85;;;85;;;85
4280;;;85;;;85;;;80.0032;;;67.223;;;85;;;85;;;85
4281;;;85;;;85;;;80.3755;;;67.6367;;;85;;;85;;;84.988
4282;;;85;;;85;;;80.8067;;;68.0445;;;85;;;85;;;84.9524
4283;;;85;;;85;;;81.2642;;;68.4466;;;85;;;85;;;84.8915
4284;;;85;;;85;;;81.7205;;;68.8426;;;85;;;85;;;84.803
4285;;;85;;;85;;;82.1856;;;69.2326;;;85;;;85;;;84.6847
4286;;;85;;;85;;;82.6842;;;69.6165;;;85;;;85;;;84.5342
4287;;;85;;;85;;;83.2247;;;69.9945;;;85;;;85;;;84.3537
4288;;;85;;;85;;;83.8015;;;70.3666;;;85;;;85;;;84.1517
4289;;;85;;;85;;;84.4131;;;70.7328;;;85;;;85;;;83.942
4290;;;85;;;85;;;84.8638;;;71.0933;;;85;;;85;;;83.7328
4291;;;85;;;85;;;85;;;71.4482;;;85;;;85;;;83.5239
4292;;;85;;;85;;;85;;;71.7975;;;85;;;85;;;83.3156
4293;;;85;;;85;;;85;;;72.1413;;;85;;;85;;;83.1077
4294;;;85;;;85;;;85;;;72.4797;;;85;;;85;;;82.9002
4295;;;85;;;85;;;85;;;72.8127;;;85;;;85;;;82.6932
4296;;;85;;;85;;;85;;;73.1405;;;85;;;85;;;82.4867
4297;;;85;;;85;;;85;;;73.4631;;;85;;;85;;;82.2806
4298;;;85;;;85;;;85;;;73.7748;;;85;;;85;;;82.0749
4299;;;85;;;85;;;85;;;74.0636;;;85;;;85;;;81.8697
4300;;;85;;;85;;;85;;;74.335;;;85;;;85;;;81.6649
4301;;;85;;;85;;;85;;;74.5852;;;85;;;85;;;81.4606
4302;;;85;;;85;;;85;;;74.8123;;;85;;;85;;;81.2567
4303;;;85;;;85;;;85;;;75.0331;;;85;;;85;;;81.0532
4304;;;85;;;85;;;85;;;75.2487;;;85;;;85;;;80.8501
4305;;;85;;;85;;;85;;;75.444;;;85;;;85;;;80.6475
4306;;;85;;;85;;;85;;;75.6196;;;85;;;85;;;80.4453
4307;;;85;;;85;;;85;;;75.791;;;85;;;85;;;80.2435
4308;;;85;;;85;;;85;;;75.9598;;;85;;;85;;;80.0422
4309;;;85;;;85;;;85;;;76.1259;;;85;;;85;;;79.8413
4310;;;85;;;85;;;85;;;76.2894;;;85;;;85;;;79.6407
4311;;;85;;;85;;;85;;;76.4503;;;85;;;85;;;79.4406
4312;;;85;;;85;;;85;;;76.6088;;;85;;;85;;;79.2409
4313;;;85;;;85;;;85;;;76.7648;;;85;;;84.9902;;;79.0416
4314;;;85;;;85;;;85;;;76.9183;;;85;;;84.95;;;78.8427
4315;;;85;;;85;;;85;;;77.0695;;;85;;;84.8718;;;78.6442
4316;;;85;;;85;;;85;;;77.2182;;;85;;;84.7757;;;78.4461
4317;;;85;;;85;;;85;;;77.3647;;;85;;;84.679;;;78.2484
4318;;;85;;;85;;;85;;;77.5089;;;85;;;84.5826;;;78.0511
4319;;;85;;;85;;;85;;;77.6508;;;85;;;84.4865;;;77.8541
4320;;;85;;;85;;;85;;;77.7905;;;85;;;84.3906;;;77.6576
4321;;;85;;;85;;;85;;;77.9281;;;85;;;84.295;;;77.4615
4322;;;85;;;85;;;85;;;78.0634;;;85;;;84.1997;;;77.2657
4323;;;85;;;85;;;85;;;78.1967;;;85;;;84.1047;;;77.0703
4324;;;85;;;85;;;85;;;78.3279;;;85;;;84.0099;;;76.8753
4325;;;85;;;85;;;85;;;78.457;;;85;;;83.9154;;;76.6807
4326;;;85;;;85;;;85;;;78.5841;;;85;;;83.8159;;;76.4865
4327;;;85;;;85;;;85;;;78.7092;;;85;;;83.6966;;;76.2926
4328;;;85;;;85;;;85;;;78.8323;;;85;;;83.5524;;;76.0991
4329;;;85;;;85;;;85;;;78.9535;;;85;;;83.3888;;;75.906
4330;;;85;;;85;;;85;;;79.0728;;;85;;;83.2027;;;75.7133
4331;;;85;;;85;;;85;;;79.1903;;;85;;;82.9974;;;75.5209
4332;;;85;;;85;;;85;;;79.3058;;;85;;;82.7733;;;75.3289
4333;;;85;;;85;;;85;;;79.4196;;;85;;;82.5353;;;75.1373
4334;;;85;;;85;;;85;;;79.5316;;;85;;;82.2963;;;74.946
4335;;;85;;;85;;;85;;;79.6418;;;85;;;82.0579;;;74.755
4336;;;85;;;85;;;85;;;79.7503;;;85;;;81.8202;;;74.5645
4337;;;85;;;85;;;85;;;79.8571;;;85;;;81.5831;;;74.3742
4338;;;85;;;85;;;85;;;79.9622;;;85;;;81.3467;;;74.1844
4339;;;85;;;85;;;85;;;80.0657;;;85;;;81.1109;;;73.9948
4340;;;85;;;85;;;85;;;80.1675;;;85;;;80.8757;;;73.6692
4341;;;85;;;85;;;85;;;80.2677;;;85;;;80.6412;;;73.1447
4342;;;85;;;85;;;85;;;80.3663;;;85;;;80.4073;;;72.7973
4343;;;85;;;85;;;85;;;80.4731;;;85;;;80.174;;;72.7227
4344;;;85;;;85;;;85;;;80.6172;;;85;;;79.9413;;;72.6855
4345;;;85;;;85;;;85;;;80.8175;;;85;;;79.7093;;;72.6531
4346;;;85;;;85;;;85;;;81.0727;;;85;;;79.4778;;;72.6214
4347;;;85;;;85;;;85;;;81.3817;;;85;;;79.247;;;72.5898
4348;;;85;;;85;;;85;;;81.7457;;;85;;;79.0167;;;72.5582
4349;;;85;;;85;;;85;;;82.1649;;;85;;;78.7871;;;72.5267
4350;;;85;;;85;;;85;;;82.637;;;85;;;78.558;;;72.4952
4351;;;85;;;85;;;85;;;83.1588;;;85;;;78.3295;;;72.4638
4352;;;85;;;85;;;85;;;83.508;;;85;;;78.1016;;;72.4325
4353;;;85;;;85;;;85;;;83.3946;;;85;;;77.8742;;;72.4012
4354;;;85;;;85;;;85;;;83.1557;;;85;;;77.6475;;;72.3626
4355;;;85;;;85;;;85;;;83.3212;;;85;;;77.4213;;;72.2962
4356;;;85;;;85;;;85;;;83.7694;;;85;;;77.1956;;;72.187
4357;;;85;;;85;;;85;;;84.2353;;;85;;;76.9705;;;72.0338
4358;;;85;;;85;;;85;;;84.6977;;;85;;;76.746;;;71.8367
4359;;;85;;;85;;;85;;;84.9639;;;85;;;76.522;;;71.5959
4360;;;85;;;85;;;85;;;85;;;85;;;76.2986;;;71.3117
4361;;;85;;;85;;;85;;;85;;;85;;;76.0757;;;70.9842
4362;;;85;;;85;;;85;;;85;;;85;;;75.8534;;;70.6138
4363;;;85;;;85;;;85;;;85;;;85;;;75.6315;;;70.2007
4364;;;85;;;85;;;85;;;85;;;85;;;75.4102;;;69.7518
4365;;;85;;;85;;;85;;;85;;;85;;;75.1895;;;69.2881
4366;;;85;;;85;;;85;;;85;;;85;;;74.9777;;;68.8247
4367;;;85;;;85;;;85;;;85;;;85;;;74.8021;;;68.362
4368;;;85;;;85;;;85;;;85;;;85;;;74.687;;;67.9001
4369;;;85;;;85;;;85;;;85;;;85;;;74.6372;;;67.4388
4370;;;85;;;85;;;85;;;85;;;85;;;74.6527;;;66.9783
4371;;;85;;;85;;;85;;;85;;;85;;;74.7331;;;66.5184
4372;;;85;;;85;;;85;;;85;;;85;;;74.8783;;;66.0592
4373;;;85;;;85;;;85;;;85;;;85;;;75.0882;;;65.6007
4374;;;85;;;85;;;85;;;85;;;85;;;75.3628;;;65.1429
4375;;;85;;;85;;;85;;;85;;;85;;;75.6988;;;64.6857
4376;;;85;;;85;;;85;;;85;;;85;;;76.0711;;;64.2292
4377;;;85;;;85;;;85;;;85;;;85;;;76.4501;;;63.7733
4378;;;85;;;85;;;85;;;85;;;85;;;76.8305;;;63.318
4379;;;85;;;85;;;85;;;85;;;85;;;77.2334;;;62.8633
4380;;;85;;;85;;;85;;;85;;;85;;;77.6773;;;62.4092
4381;;;85;;;85;;;85;;;85;;;85;;;78.1607;;;61.9557
4382;;;85;;;85;;;85;;;85;;;85;;;78.6827;;;61.5028
4383;;;85;;;85;;;85;;;85;;;85;;;79.2439;;;61.0505
4384;;;85;;;85;;;85;;;85;;;85;;;79.8446;;;60.5987
4385;;;85;;;85;;;85;;;85;;;85;;;80.4847;;;60.1476
4386;;;85;;;85;;;85;;;85;;;85;;;81.1638;;;59.697
4387;;;85;;;85;;;85;;;85;;;85;;;81.8683;;;59.2471
4388;;;85;;;85;;;85;;;85;;;85;;;82.5776;;;58.7979
4389;;;85;;;85;;;85;;;85;;;85;;;83.285;;;58.3493
4390;;;85;;;85;;;85;;;85;;;85;;;83.9904;;;57.756
4391;;;85;;;85;;;85;;;85;;;85;;;84.6381;;;56.8964
4392;;;85;;;85;;;85;;;85;;;85;;;84.9668;;;56.225
4393;;;85;;;85;;;85;;;85;;;85;;;85;;;55.9136
4394;;;85;;;85;;;85;;;85;;;85;;;85;;;55.6594
4395;;;85;;;85;;;85;;;85;;;85;;;85;;;55.4128
4396;;;85;;;85;;;85;;;85;;;85;;;85;;;55.1671
4397;;;85;;;85;;;85;;;85;;;85;;;85;;;54.9217
4398;;;85;;;85;;;85;;;85;;;85;;;85;;;54.6765
4399;;;85;;;85;;;85;;;85;;;85;;;85;;;54.4317
4400;;;85;;;85;;;85;;;85;;;85;;;85;;;54.1871
4401;;;85;;;85;;;85;;;85;;;85;;;85;;;53.9428
4402;;;85;;;85;;;85;;;85;;;85;;;85;;;53.6988
4403;;;85;;;85;;;85;;;85;;;85;;;85;;;53.4551
4404;;;85;;;85;;;85;;;85;;;85;;;85;;;53.2116
4405;;;85;;;85;;;85;;;85;;;85;;;85;;;52.9684
4406;;;85;;;85;;;85;;;85;;;85;;;85;;;52.7255
4407;;;85;;;85;;;85;;;85;;;85;;;85;;;52.4828
4408;;;85;;;85;;;85;;;85;;;85;;;85;;;52.2404
4409;;;85;;;85;;;85;;;85;;;85;;;85;;;51.9982
4410;;;85;;;85;;;85;;;85;;;85;;;85;;;51.7563
4411;;;85;;;85;;;85;;;85;;;85;;;85;;;51.5146
4412;;;85;;;85;;;85;;;85;;;85;;;85;;;51.2732
4413;;;85;;;85;;;85;;;85;;;85;;;85;;;51.0319
4414;;;85;;;85;;;85;;;85;;;85;;;85;;;50.7909
4415;;;85;;;85;;;85;;;85;;;85;;;85;;;50.5502
4416;;;85;;;85;;;85;;;85;;;85;;;85;;;50.3096
4417;;;85;;;85;;;85;;;85;;;85;;;85;;;50.0693
4418;;;85;;;85;;;85;;;85;;;85;;;85;;;49.8291
4419;;;85;;;85;;;85;;;85;;;85;;;85;;;49.5892
4420;;;85;;;85;;;85;;;85;;;85;;;85;;;49.3494
4421;;;85;;;85;;;85;;;85;;;85;;;85;;;49.1099
4422;;;85;;;85;;;85;;;85;;;85;;;85;;;48.8705
4423;;;85;;;85;;;85;;;85;;;85;;;85;;;48.6313
4424;;;85;;;85;;;85;;;85;;;85;;;85;;;48.3923
4425;;;85;;;85;;;85;;;85;;;85;;;85;;;48.1535
4426;;;85;;;85;;;85;;;85;;;85;;;85;;;47.9148
4427;;;85;;;85;;;85;;;85;;;85;;;85;;;47.6891
4428;;;85;;;85;;;85;;;85;;;85;;;85;;;47.4868
4429;;;85;;;85;;;85;;;85;;;85;;;85;;;47.308
4430;;;85;;;85;;;85;;;85;;;85;;;85;;;47.1649
4431;;;85;;;85;;;85;;;85;;;85;;;85;;;47.063
4432;;;85;;;85;;;85;;;85;;;85;;;85;;;47.0047
4433;;;85;;;85;;;85;;;84.9844;;;85;;;85;;;46.9933
4434;;;85;;;85;;;85;;;84.9279;;;85;;;85;;;47.0231
4435;;;85;;;85;;;85;;;84.8188;;;85;;;85;;;47.0974
4436;;;85;;;85;;;85;;;84.6554;;;85;;;85;;;47.2178
4437;;;85;;;85;;;85;;;84.4383;;;85;;;85;;;47.3784
4438;;;85;;;85;;;85;;;84.1703;;;85;;;85;;;47.5837
4439;;;85;;;85;;;85;;;83.8769;;;85;;;85;;;47.8289
4440;;;85;;;85;;;85;;;83.5836;;;85;;;85;;;48.1039
4441;;;85;;;85;;;85;;;83.2932;;;85;;;85;;;48.4122
4442;;;85;;;85;;;85;;;83.0052;;;85;;;85;;;48.7537
4443;;;85;;;85;;;85;;;82.7187;;;85;;;85;;;49.1216
4444;;;85;;;85;;;85;;;82.4336;;;85;;;85;;;49.5012
4445;;;85;;;85;;;85;;;82.1499;;;85;;;85;;;49.8805
4446;;;85;;;85;;;85;;;81.8675;;;85;;;85;;;50.2596
4447;;;85;;;85;;;85;;;81.5864;;;85;;;85;;;50.6383
4448;;;85;;;85;;;85;;;81.3066;;;85;;;85;;;51.0167
4449;;;85;;;85;;;85;;;81.0281;;;85;;;85;;;51.3948
4450;;;85;;;85;;;85;;;80.7375;;;85;;;85;;;51.7725
4451;;;85;;;85;;;85;;;80.4277;;;85;;;85;;;52.15
4452;;;85;;;85;;;85;;;80.0954;;;85;;;85;;;52.527
4453;;;85;;;85;;;85;;;79.7431;;;85;;;85;;;52.9037
4454;;;85;;;85;;;85;;;79.3734;;;85;;;85;;;53.2801
4455;;;85;;;85;;;85;;;78.9853;;;85;;;85;;;53.6561
4456;;;85;;;85;;;85;;;78.5812;;;85;;;85;;;54.0316
4457;;;85;;;85;;;85;;;78.1662;;;85;;;85;;;54.4068
4458;;;85;;;85;;;85;;;77.7526;;;85;;;85;;;54.7816
4459;;;85;;;85;;;85;;;77.3408;;;85;;;85;;;55.156
4460;;;85;;;85;;;85;;;76.9308;;;85;;;85;;;55.53
4461;;;85;;;85;;;85;;;76.5225;;;85;;;85;;;55.9035
4462;;;85;;;85;;;85;;;76.1161;;;85;;;85;;;56.2766
4463;;;85;;;85;;;85;;;75.7114;;;85;;;85;;;56.6492
4464;;;85;;;85;;;85;;;75.3084;;;85;;;85;;;57.0214
4465;;;85;;;85;;;85;;;74.9072;;;85;;;85;;;57.3932
4466;;;85;;;85;;;85;;;74.5076;;;85;;;85;;;57.7644
4467;;;85;;;85;;;85;;;74.1097;;;85;;;85;;;58.1352
4468;;;85;;;85;;;85;;;73.7135;;;85;;;85;;;58.5055
4469;;;85;;;85;;;85;;;72.9336;;;85;;;85;;;58.8753
4470;;;85;;;85;;;85;;;71.7295;;;85;;;85;;;59.2446
4471;;;85;;;85;;;85;;;70.987;;;85;;;85;;;59.6133
4472;;;85;;;85;;;85;;;70.798;;;85;;;85;;;59.9816
4473;;;85;;;85;;;85;;;70.662;;;85;;;85;;;60.3494
4474;;;85;;;85;;;85;;;70.5282;;;85;;;85;;;60.7167
4475;;;85;;;85;;;85;;;70.3965;;;85;;;85;;;61.0702
4476;;;85;;;85;;;85;;;70.2668;;;85;;;85;;;61.4045
4477;;;85;;;85;;;85;;;70.1392;;;85;;;85;;;61.732
4478;;;85;;;85;;;85;;;70.0136;;;85;;;85;;;62.0412
4479;;;85;;;85;;;85;;;69.8899;;;85;;;85;;;62.3274
4480;;;85;;;85;;;85;;;69.7682;;;85;;;85;;;62.6061
4481;;;85;;;85;;;85;;;69.6483;;;85;;;85;;;62.8813
4482;;;85;;;85;;;85;;;69.5304;;;85;;;85;;;63.1488
4483;;;85;;;85;;;85;;;69.4142;;;85;;;85;;;63.3955
4484;;;85;;;85;;;85;;;69.2998;;;85;;;85;;;63.6252
4485;;;85;;;85;;;85;;;69.1873;;;85;;;85;;;63.8511
4486;;;85;;;85;;;85;;;69.0764;;;85;;;85;;;64.0743
4487;;;85;;;85;;;85;;;68.9673;;;85;;;85;;;64.2948
4488;;;85;;;85;;;85;;;68.8599;;;85;;;85;;;64.5124
4489;;;85;;;85;;;85;;;68.7541;;;85;;;85;;;64.7274
4490;;;85;;;85;;;85;;;68.65;;;85;;;85;;;64.9397
4491;;;85;;;85;;;85;;;68.5475;;;85;;;85;;;65.1494
4492;;;85;;;85;;;85;;;68.4465;;;85;;;85;;;65.3564
4493;;;85;;;85;;;85;;;68.3538;;;85;;;85;;;65.5609
4494;;;85;;;85;;;85;;;68.2924;;;85;;;85;;;65.7628
4495;;;85;;;85;;;85;;;68.2845;;;85;;;85;;;65.9622
4496;;;85;;;85;;;85;;;68.3356;;;85;;;85;;;66.1591
4497;;;85;;;85;;;85;;;68.445;;;85;;;85;;;66.3535
4498;;;85;;;85;;;85;;;68.6119;;;85;;;85;;;66.5455
4499;;;85;;;85;;;85;;;68.8357;;;85;;;85;;;66.735
4500;;;85;;;85;;;85;;;69.1157;;;85;;;85;;;66.9222
4501;;;85;;;85;;;85;;;69.4517;;;85;;;85;;;67.1071
4502;;;85;;;85;;;85;;;69.8435;;;85;;;85;;;67.2896
4503;;;85;;;85;;;85;;;70.2862;;;85;;;85;;;67.4698
4504;;;85;;;85;;;85;;;70.7526;;;85;;;85;;;67.6478
4505;;;85;;;85;;;85;;;71.2159;;;85;;;85;;;67.8235
4506;;;85;;;85;;;85;;;71.6719;;;85;;;85;;;67.9971
4507;;;85;;;85;;;85;;;72.1403;;;85;;;85;;;68.1684
4508;;;85;;;85;;;85;;;72.6407;;;85;;;85;;;68.3376
4509;;;85;;;85;;;85;;;73.1716;;;85;;;85;;;68.5046
4510;;;85;;;85;;;85;;;73.7313;;;85;;;85;;;68.6696
4511;;;85;;;85;;;85;;;74.3198;;;85;;;85;;;68.8324
4512;;;85;;;85;;;85;;;74.9368;;;85;;;85;;;68.9932
4513;;;85;;;85;;;85;;;75.5828;;;85;;;85;;;69.152
4514;;;85;;;85;;;85;;;76.2576;;;85;;;85;;;69.3087
4515;;;85;;;85;;;85;;;76.9582;;;85;;;85;;;69.4635
4516;;;85;;;85;;;85;;;77.666;;;85;;;85;;;69.6164
4517;;;85;;;85;;;85;;;78.3641;;;85;;;85;;;69.7672
4518;;;85;;;85;;;85;;;79.0512;;;85;;;85;;;69.9162
4519;;;85;;;85;;;85;;;79.7276;;;85;;;85;;;70.0633
4520;;;85;;;85;;;85;;;80.3932;;;85;;;85;;;70.2085
4521;;;85;;;85;;;85;;;81.0484;;;85;;;85;;;70.3519
4522;;;85;;;85;;;85;;;81.6931;;;85;;;85;;;70.4935
4523;;;85;;;85;;;85;;;82.3084;;;85;;;85;;;70.6332
4524;;;85;;;85;;;85;;;82.8659;;;85;;;85;;;70.7712
4525;;;85;;;85;;;85;;;83.3576;;;85;;;85;;;70.9074
4526;;;85;;;85;;;85;;;83.7844;;;85;;;85;;;71.0419
4527;;;85;;;85;;;85;;;84.1455;;;85;;;85;;;71.1871
4528;;;85;;;85;;;85;;;84.4415;;;85;;;85;;;71.3698
4529;;;85;;;85;;;85;;;84.6734;;;85;;;85;;;71.603
4530;;;85;;;85;;;85;;;84.8442;;;85;;;85;;;71.8855
4531;;;85;;;85;;;85;;;84.9571;;;85;;;85;;;72.2168
4532;;;85;;;85;;;85;;;84.9995;;;85;;;85;;;72.5965
4533;;;85;;;85;;;85;;;85;;;85;;;85;;;72.8405
4534;;;85;;;85;;;85;;;85;;;85;;;85;;;72.8129
4535;;;85;;;85;;;85;;;85;;;85;;;85;;;72.9426
4536;;;85;;;85;;;85;;;85;;;85;;;85;;;73.4056
4537;;;85;;;85;;;85;;;85;;;85;;;85;;;73.9488
4538;;;85;;;85;;;85;;;85;;;85;;;85;;;74.5082
4539;;;85;;;85;;;85;;;85;;;85;;;85;;;75.0672
4540;;;85;;;85;;;85;;;85;;;85;;;85;;;75.6253
4541;;;85;;;85;;;85;;;85;;;85;;;85;;;76.1824
4542;;;85;;;85;;;85;;;85;;;85;;;85;;;76.7382
4543;;;85;;;85;;;85;;;85;;;85;;;85;;;77.2919
4544;;;85;;;85;;;85;;;85;;;85;;;85;;;77.8414
4545;;;85;;;85;;;85;;;85;;;85;;;85;;;78.3861
4546;;;85;;;85;;;85;;;85;;;85;;;85;;;78.9258
4547;;;85;;;85;;;85;;;85;;;85;;;85;;;79.4607
4548;;;85;;;85;;;85;;;85;;;85;;;85;;;79.9906
4549;;;85;;;85;;;85;;;85;;;85;;;85;;;80.5158
4550;;;85;;;85;;;85;;;85;;;85;;;85;;;81.0361
4551;;;85;;;85;;;85;;;85;;;85;;;85;;;81.5516
4552;;;85;;;85;;;85;;;85;;;85;;;85;;;82.0624
4553;;;85;;;85;;;85;;;85;;;85;;;85;;;82.5684
4554;;;85;;;85;;;85;;;85;;;85;;;85;;;83.0698
4555;;;85;;;85;;;85;;;85;;;85;;;85;;;83.5665
4556;;;85;;;85;;;85;;;85;;;85;;;85;;;84.0751
4557;;;85;;;85;;;85;;;85;;;85;;;85;;;84.6319
4558;;;85;;;85;;;85;;;85;;;85;;;85;;;84.9054
4559;;;85;;;85;;;85;;;85;;;85;;;85;;;84.9417
4560;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4561;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4562;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4563;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4564;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4565;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4566;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4567;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4568;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4569;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4570;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4571;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4572;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4573;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4574;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4575;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4576;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4577;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4578;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4579;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4580;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4581;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4582;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4583;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4584;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4585;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4586;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4587;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4588;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4589;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4590;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4591;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4592;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4593;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4594;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4595;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4596;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4597;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4598;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4599;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4600;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4601;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4602;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4603;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4604;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4605;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4606;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4607;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4608;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4609;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4610;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4611;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4612;;;85;;;85;;;85;;;85;;;85;;;85;;;85
4613;;;85;;;85;;;85;;;84.7164;;;85;;;85;;;85
4614;;;85;;;85;;;85;;;84.1484;;;85;;;85;;;85
4615;;;85;;;85;;;85;;;83.9372;;;85;;;85;;;85
4616;;;85;;;85;;;85;;;84.1817;;;85;;;85;;;85
4617;;;85;;;85;;;85;;;84.5424;;;85;;;85;;;84.9973
4618;;;85;;;85;;;85;;;84.8629;;;85;;;85;;;84.9791
4619;;;85;;;85;;;85;;;84.997;;;85;;;85;;;84.9226
4620;;;85;;;85;;;85;;;85;;;85;;;85;;;84.8124
4621;;;85;;;85;;;85;;;85;;;85;;;85;;;84.644
4622;;;85;;;85;;;85;;;85;;;85;;;85;;;84.4181
4623;;;85;;;85;;;85;;;85;;;85;;;85;;;84.1374
4624;;;85;;;85;;;85;;;85;;;85;;;85;;;83.8035
4625;;;85;;;85;;;85;;;85;;;85;;;85;;;83.4351
4626;;;85;;;85;;;85;;;85;;;85;;;85;;;83.0588
