Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
3248;0.005;0.0032;0.010108;0.005;-0.027328;0.005
3249;0.005;0.004992;0.010108;0.005;-0.033103;0.005
3250;0.005;0.004992;0.010108;0.005;-0.036988;0.005
3251;0.005;0.005;0.010108;0.005;-0.037331;0.005
3252;0.005;0.005;0.010108;0.005;-0.037331;0.005
3253;0.005;0.005;0.010108;0.005;-0.037331;0.005
3254;0.005;0.005;0.010108;0.005;-0.037331;0.005
3255;0.005;0.005;0.010108;0.005;-0.037331;0.005
3256;0.005;0.005;0.010108;0.005;-0.037331;0.005
3257;0.005;0.005;0.010108;0.005;-0.037331;0.005
3258;0.005;0.005;0.010108;0.005;-0.037331;0.005
3259;0.005;0.005;0.010108;0.005;-0.037331;0.005
3260;0.005;0.005;0.010108;0.005;-0.037331;0.005
3261;0.005;0.005;0.010108;0.005;-0.037331;0.005
3262;0.005;0.005;0.010108;0.005;-0.037331;0.005
3263;0.005;0.005;0.010108;0.005;-0.037331;0.005
3264;0.005;0.005;0.010108;0.005;-0.037331;0.005
3265;0.005;0.005;0.010108;0.005;-0.037331;0.005
3266;0.005;0.005;0.010108;0.005;-0.037331;0.005
3267;0.005;0.005;0.010108;0.005;-0.037331;0.005
3268;0.005;0.005;0.010108;0.005;-0.037331;0.005
3269;0.005;0.005;0.010108;0.005;-0.037331;0.005
3270;0.005;0.005;0.010108;0.005;-0.037331;0.005
3271;0.005;0.005;0.010108;0.005;-0.037331;0.005
3272;0.005;0.005;0.010108;0.005;-0.037331;0.005
3273;0.005;0.005;0.010108;0.005;-0.037331;0.005
3274;0.005;0.005;0.010108;0.005;-0.037331;0.005
3275;0.005;0.005;0.010108;0.005;-0.037331;0.005
3276;0.005;0.005;0.010108;0.005;-0.037331;0.005
3277;0.005;0.005;0.010108;0.005;-0.037331;0.005
3278;0.005;0.005;0.010108;0.005;-0.037331;0.005
3279;0.005;0.005;0.010108;0.005;-0.037331;0.005
3280;0.005;0.005;0.010108;0.005;-0.037331;0.005
3281;0.005;0.005;0.010108;0.005;-0.037331;0.005
3282;0.005;0.005;0.010108;0.005;-0.037331;0.005
3283;0.005;0.005;0.010108;0.005;-0.037331;0.005
3284;0.005;0.005;0.010108;0.005;-0.037331;0.005
3285;0.005;0.005;0.010011;0.005;-0.036363;0.005
3286;0.005;0.005;0.008363;0.005;-0.034874;0.005
3287;0.005;0.005;0.005665;0.005;-0.033332;0.005
3288;0.005;0.005;0.003131;0.005;-0.031791;0.005
3289;0.005;0.005;0.000472;0.005;-0.030249;0.005
3290;0.005;0.005;-0.002092;0.005;-0.028708;0.005
3291;0.005;0.005;-0.004715;0.005;-0.027166;0.005
3292;0.005;0.005;-0.007325;0.005;-0.025625;0.005
3293;0.005;0.005;-0.009698;0.005;-0.024081;0.005
3294;0.005;0.005;-0.010288;0.005;-0.022533;0.005
3295;0.005;0.005;-0.010288;0.005;-0.021231;0.005
3296;0.005;0.005;-0.010362;0.005;-0.020675;0.005
3297;0.005;0.005;-0.01123;0.005;-0.020675;0.005
3298;0.005;0.005;-0.011514;0.005;-0.020675;0.005
3299;0.005;0.005;-0.012401;0.005;-0.020675;0.005
3300;0.005;0.005;-0.012727;0.005;-0.02174;0.005
3301;0.005;0.005;-0.013585;0.005;-0.023093;0.005
3302;0.005;0.005;-0.01394;0.005;-0.024473;0.005
3303;0.005;0.005;-0.014768;0.005;-0.025852;0.005
3304;0.005;0.005;-0.015141;0.005;-0.027126;0.005
3305;0.005;0.005;-0.015141;0.005;-0.027543;0.005
3306;0.005;0.005;-0.015141;0.005;-0.027543;0.005
3307;0.005;0.005;-0.015141;0.005;-0.028199;0.005
3308;0.005;0.005;-0.015141;0.005;-0.028723;0.005
3309;0.005;0.005;-0.015141;0.005;-0.028723;0.005
3310;0.005;0.005;-0.015141;0.005;-0.028723;0.005
3311;0.005;0.005;-0.015141;0.005;-0.028235;0.005
3312;0.005;0.005;-0.015141;0.005;-0.027125;0.005
3313;0.005;0.005;-0.015141;0.005;-0.026123;0.005
3314;0.005;0.005;-0.015141;0.005;-0.025415;0.005
3315;0.005;0.005;-0.015141;0.005;-0.025414;0.005
3316;0.005;0.005;-0.01486;0.005;-0.025414;0.005
3317;0.005;0.005;-0.013199;0.005;-0.025414;0.005
3318;0.005;0.005;-0.011827;0.005;-0.025414;0.005
3319;0.005;0.005;-0.010456;0.005;-0.025414;0.005
3320;0.005;0.005;-0.009112;0.005;-0.025285;0.005
3321;0.005;0.005;-0.007659;0.005;-0.021668;0.005
3322;0.005;0.005;-0.006272;0.005;-0.017955;0.005
3323;0.005;0.005;-0.004928;0.005;-0.014286;0.005
3324;0.005;0.005;-0.004496;0.005;-0.010634;0.005
3325;0.005;0.005;-0.004496;0.005;-0.006981;0.005
3326;0.005;0.005;-0.004496;0.005;-0.003328;0.005
3327;0.005;0.005;-0.004496;0.005;0.000325;0.005
3328;0.005;0.005;-0.004496;0.005;0.003978;0.005
3329;0.005;0.005;-0.003955;0.005;0.007975;0.005
3330;0.005;0.005;-0.002502;0.005;0.013623;0.005
3331;0.005;0.005;-0.001061;0.005;0.017944;0.005
3332;0.005;0.005;0.000429;0.005;0.020268;0.005
3333;0.005;0.005;0.001982;0.005;0.022589;0.005
3334;0.005;0.005;0.003453;0.005;0.02491;0.005
3335;0.005;0.005;0.004922;0.005;0.027258;0.005
3336;0.005;0.005;0.006363;0.005;0.0296;0.005
3337;0.005;0.005;0.0076;0.005;0.031921;0.005
3338;0.005;0.005;0.007642;0.005;0.034242;0.005
3339;0.005;0.005;0.007642;0.005;0.036154;0.005
3340;0.005;0.005;0.007642;0.005;0.036326;0.005
3341;0.005;0.005;0.007642;0.005;0.036326;0.005
3342;0.005;0.005;0.007642;0.005;0.036326;0.005
3343;0.005;0.005;0.007642;0.005;0.036326;0.005
3344;0.005;0.005;0.007642;0.005;0.036326;0.005
3345;0.005;0.005;0.007642;0.005;0.036326;0.005
3346;0.005;0.005;0.007642;0.005;0.036326;0.005
3347;0.005;0.005;0.007642;0.005;0.036295;0.005
3348;0.005;0.005;0.007642;0.005;0.035104;0.005
3349;0.005;0.005;0.007642;0.005;0.035102;0.005
3350;0.005;0.005;0.007642;0.005;0.034115;0.005
3351;0.005;0.005;0.007642;0.005;0.034058;0.005
3352;0.005;0.005;0.007642;0.005;0.033154;0.005
3353;0.005;0.005;0.007295;0.005;0.033015;0.005
3354;0.005;0.005;0.005659;0.005;0.033015;0.005
3355;0.005;0.005;0.003772;0.005;0.033015;0.005
3356;0.005;0.005;0.001954;0.005;0.033015;0.005
3357;0.005;0.005;0.0001;0.005;0.033015;0.005
3358;0.005;0.005;-0.001881;0.005;0.033015;0.005
3359;0.005;0.005;-0.003727;0.005;0.033015;0.005
3360;0.005;0.005;-0.005581;0.005;0.033015;0.005
3361;0.005;0.005;-0.007163;0.005;0.033015;0.005
3362;0.005;0.005;-0.00743;0.005;0.033015;0.005
3363;0.005;0.005;-0.00743;0.005;0.033015;0.005
3364;0.005;0.005;-0.00743;0.005;0.033015;0.005
3365;0.005;0.005;-0.00743;0.005;0.033015;0.005
3366;0.005;0.005;-0.00743;0.005;0.033015;0.005
3367;0.005;0.005;-0.00743;0.005;0.033015;0.005
3368;0.005;0.005;-0.00743;0.005;0.033015;0.005
3369;0.005;0.005;-0.00743;0.005;0.033015;0.005
3370;0.005;0.005;-0.00743;0.005;0.033015;0.005
3371;0.005;0.005;-0.00743;0.005;0.033015;0.005
3372;0.005;0.005;-0.00743;0.005;0.033015;0.005
3373;0.005;0.005;-0.00743;0.005;0.033015;0.005
3374;0.005;0.005;-0.00743;0.005;0.033015;0.005
3375;0.005;0.005;-0.00743;0.005;0.033015;0.005
3376;0.005;0.005;-0.00743;0.005;0.033015;0.005
3377;0.005;0.005;-0.00743;0.005;0.033015;0.005
3378;0.005;0.005;-0.007374;0.005;0.033015;0.005
3379;0.005;0.005;-0.006627;0.005;0.033015;0.005
3380;0.005;0.005;-0.005687;0.005;0.033015;0.005
3381;0.005;0.005;-0.004777;0.005;0.033015;0.005
3382;0.005;0.005;-0.003866;0.005;0.033015;0.005
3383;0.005;0.005;-0.002766;0.005;0.033015;0.005
3384;0.005;0.005;-0.001845;0.005;0.033015;0.005
3385;0.005;0.005;-0.000878;0.005;0.033015;0.005
3386;0.005;0.005;-0.000488;0.005;0.033015;0.005
3387;0.005;0.005;-0.000488;0.005;0.033015;0.005
3388;0.005;0.005;-0.000488;0.005;0.033015;0.005
3389;0.005;0.005;-0.000488;0.005;0.033015;0.005
3390;0.005;0.005;-0.000488;0.005;0.033015;0.005
3391;0.005;0.005;-0.000488;0.005;0.033015;0.005
3392;0.005;0.005;-0.000488;0.005;0.033015;0.005
3393;0.005;0.005;-0.000488;0.005;0.033015;0.005
3394;0.005;0.005;-0.000488;0.005;0.033015;0.005
3395;0.005;0.005;-0.000488;0.005;0.033015;0.005
3396;0.005;0.005;-0.000488;0.005;0.033015;0.005
3397;0.005;0.005;-0.000488;0.005;0.033015;0.005
3398;0.005;0.005;-0.000488;0.005;0.033015;0.005
3399;0.005;0.005;-0.000488;0.005;0.031628;0.005
3400;0.005;0.005;-0.000488;0.005;0.028473;0.005
3401;0.005;0.005;-0.000488;0.005;0.025613;0.005
3402;0.005;0.005;-0.000488;0.005;0.022747;0.005
3403;0.005;0.005;-0.000488;0.005;0.019913;0.005
3404;0.005;0.005;-0.000488;0.005;0.017078;0.005
3405;0.005;0.005;-0.000488;0.005;0.014244;0.005
3406;0.005;0.005;-0.000488;0.005;0.01141;0.005
3407;0.005;0.005;-0.000488;0.005;0.008575;0.005
3408;0.005;0.005;-0.000488;0.005;0.005741;0.005
3409;0.005;0.005;-0.000488;0.007351;0.003183;0.005
3410;0.005;0.005;-0.000488;0.008;0.002747;0.005
3411;0.005;0.005;-0.000488;0.008;0.002747;0.005
3412;0.005;0.005;-0.000488;0.008;0.002747;0.005
3413;0.005;0.005;-0.000488;0.007978;0.002747;0.005
3414;0.005;0.005;-0.000488;0.006892;0.002747;0.005
3415;0.005845;0.005;-0.000488;0.005899;0.002747;0.005
3416;0.007938;0.005;-0.000488;0.004722;0.002747;0.005
3417;0.008;0.005;-0.000488;0.003672;0.002747;0.006575
3418;0.008;0.005;-0.000488;0.003;0.002747;0.008
3419;0.008;0.005;-0.000488;0.002363;0.002747;0.008
3420;0.00753;0.005;-0.000488;0.002;0.002747;0.008
3421;0.006456;0.005;-0.000488;0.002;0.002747;0.00799
3422;0.005385;0.005;-0.000488;0.002;0.002747;0.007274
3423;0.004225;0.005;-0.000488;0.002;0.002747;0.006192
3424;0.003258;0.005;-0.000488;0.001681;0.002747;0.005077
3425;0.002855;0.005;-0.000488;0.001;0.002747;0.003963
3426;0.002057;0.005;-0.000488;0.001;0.002747;0.003049
3427;0.002;0.005;-0.000488;0.001;0.002747;0.002642
3428;0.002;0.005;-0.000488;0.001;0.002747;0.002011
3429;0.002;0.005;-0.000488;0.001;0.002747;0.002
3430;0.002;0.005;-0.000488;0.000941;0.002747;0.002
3431;0.001231;0.005;-0.000488;0;0.002747;0.002
3432;0.001;0.005;-0.000488;0;0.002747;0.001861
3433;0.001;0.005;-0.000488;0;0.002747;0.00111
3434;0.001;0.005;-0.000488;0;0.002747;0.001
3435;0.001;0.005;-0.000488;0;0.002747;0.001
3436;0.001;0.005;-0.000488;0;0.002575;0.001
3437;0.000513;0.005;-0.000488;-0.000124;0.001712;0.001
3438;0;0.005;-0.000488;-0.001;0.00171;0.001
3439;0;0.005;-0.000488;-0.00109;0.00171;0.000252
3440;0;0.005;-0.000488;-0.001953;0.00171;0
3441;0;0.005;-0.000488;-0.003101;0.00171;0
3442;0;0.005;-0.000488;-0.004604;0.00171;0
3443;0;0.005;-0.000488;-0.006288;0.00171;0
3444;-0.000552;0.005;-0.000488;-0.008251;0.00171;0
3445;-0.001;0.005;-0.000488;-0.009974;0.00171;0
3446;-0.001415;0.005;-0.000488;-0.011429;0.00171;-0.000813
3447;-0.002335;0.005;-0.000488;-0.012729;0.00171;-0.001
3448;-0.003763;0.006161;-0.000488;-0.013464;0.00171;-0.001681
3449;-0.00526;0.008;-0.000488;-0.013489;0.00171;-0.002592
3450;-0.007099;0.008;-0.000488;-0.013936;0.00171;-0.004175
3451;-0.009061;0.008;-0.000488;-0.014;0.00171;-0.005731
3452;-0.010639;0.008;-0.000488;-0.014;0.00171;-0.007614
3453;-0.011987;0.007443;-0.000488;-0.014;0.00171;-0.00951
3454;-0.013046;0.006473;-0.000488;-0.014;0.00171;-0.011025
3455;-0.01367;0.005489;-0.000488;-0.014;0.00171;-0.012352
3456;-0.013764;0.004368;-0.000488;-0.014;0.00171;-0.013312
3457;-0.014;0.003416;-0.000488;-0.014;0.00171;-0.013489
3458;-0.014;0.00295;-0.000488;-0.014;0.00171;-0.013777
3459;-0.014;0.002166;-0.000324;-0.014;0.00171;-0.014
3460;-0.014;0.002;0.001226;-0.014;0.00171;-0.014
3461;-0.014;0.002;0.002871;-0.014;0.00171;-0.014
3462;-0.014;0.002;0.004442;-0.014485;0.00171;-0.014
3463;-0.014;0.002;0.005993;-0.015752;0.00171;-0.014
3464;-0.014;0.001451;0.007523;-0.017599;0.00171;-0.014
3465;-0.014;0.001;0.009203;-0.019452;0.00171;-0.014
3466;-0.014;0.001;0.010793;-0.022164;0.00171;-0.014
3467;-0.014;0.001;0.012559;-0.024193;0.00171;-0.014
3468;-0.014;0.001;0.01359;-0.026608;0.00171;-0.014
3469;-0.014947;0.001;0.014219;-0.028516;0.000291;-0.014
3470;-0.01648;0.00075;0.014219;-0.030542;-0.001397;-0.014189
3471;-0.018442;0.000027;0.014853;-0.030918;-0.0031;-0.015316
3472;-0.020365;0;0.015379;-0.030154;-0.004802;-0.016919
3473;-0.023061;0;0.015392;-0.029651;-0.006505;-0.018952
3474;-0.025222;0;0.016148;-0.028313;-0.008207;-0.021194
3475;-0.027452;0;0.016538;-0.026218;-0.00991;-0.023633
3476;-0.029293;0;0.016538;-0.024311;-0.011612;-0.025899
3477;-0.031;-0.000289;0.016538;-0.022346;-0.013315;-0.027952
3478;-0.030663;-0.001;0.016279;-0.020903;-0.015018;-0.029958
3479;-0.029978;-0.00121;0.014542;-0.019321;-0.01574;-0.031
3480;-0.02922;-0.002024;0.013114;-0.019144;-0.01574;-0.030384
3481;-0.027538;-0.003371;0.011672;-0.018403;-0.01574;-0.029864
3482;-0.025274;-0.004841;0.010266;-0.018;-0.01574;-0.028823
3483;-0.023552;-0.006598;0.008763;-0.018;-0.01574;-0.026892
3484;-0.021725;-0.008553;0.007294;-0.018;-0.01574;-0.024843
3485;-0.020434;-0.010302;0.005888;-0.018;-0.01574;-0.022912
3486;-0.018882;-0.011567;0.005411;-0.018;-0.01574;-0.02137
3487;-0.01882;-0.012933;0.005411;-0.018;-0.01574;-0.019744
3488;-0.018;-0.013543;0.005411;-0.018;-0.01574;-0.019144
3489;-0.018;-0.013677;0.005411;-0.018;-0.01574;-0.018759
3490;-0.018;-0.014;0.005411;-0.018;-0.01574;-0.018
3491;-0.018;-0.014;0.005411;-0.018;-0.01574;-0.018
3492;-0.018;-0.014;0.005411;-0.018;-0.01574;-0.018
3493;-0.018;-0.014;0.005313;-0.018;-0.01574;-0.018
3494;-0.018;-0.014;0.00416;-0.018;-0.01574;-0.018
3495;-0.018;-0.014;0.001772;-0.018;-0.01574;-0.018
3496;-0.018;-0.014;-0.000541;-0.018;-0.01574;-0.018
3497;-0.018;-0.014;-0.002872;-0.018;-0.01574;-0.018
3498;-0.018;-0.014;-0.005148;-0.018;-0.01574;-0.018
3499;-0.018;-0.014;-0.007583;-0.018;-0.01574;-0.018
3500;-0.018;-0.014;-0.009955;-0.018;-0.016534;-0.018
3501;-0.018;-0.014;-0.012289;-0.018;-0.016774;-0.018
3502;-0.018;-0.014642;-0.014072;-0.018;-0.016774;-0.018
3503;-0.018;-0.015991;-0.014444;-0.018;-0.016774;-0.018
3504;-0.018;-0.017928;-0.014444;-0.018;-0.016774;-0.018
3505;-0.018;-0.019726;-0.014444;-0.018;-0.016774;-0.018
3506;-0.018;-0.022514;-0.014444;-0.018;-0.016774;-0.018
3507;-0.018;-0.024562;-0.013849;-0.018;-0.016774;-0.018
3508;-0.018;-0.026915;-0.012346;-0.018;-0.016774;-0.018
3509;-0.018;-0.028783;-0.010991;-0.018;-0.016774;-0.018
3510;-0.018;-0.03073;-0.009606;-0.018;-0.016774;-0.018
3511;-0.018;-0.030835;-0.008131;-0.018;-0.016774;-0.018
3512;-0.018;-0.030091;-0.006754;-0.018;-0.016774;-0.018
3513;-0.018;-0.029505;-0.005368;-0.018;-0.016774;-0.018
3514;-0.018;-0.028039;-0.004146;-0.018;-0.016774;-0.018
3515;-0.018;-0.025916;-0.00394;-0.018;-0.016774;-0.018
3516;-0.018;-0.024054;-0.00394;-0.018;-0.016774;-0.018
3517;-0.018;-0.022037;-0.00394;-0.018;-0.016774;-0.018
3518;-0.018;-0.020801;-0.00394;-0.018;-0.016774;-0.018
3519;-0.018;-0.019183;-0.00394;-0.018;-0.016774;-0.018
3520;-0.018;-0.018855;-0.00394;-0.018;-0.016774;-0.018
3521;-0.018;-0.01819;-0.00394;-0.018;-0.016774;-0.018
3522;-0.018;-0.018;-0.00394;-0.018;-0.016774;-0.018
3523;-0.018;-0.018;-0.00394;-0.018;-0.016774;-0.018
3524;-0.018;-0.018;-0.00394;-0.018;-0.016774;-0.018
3525;-0.018;-0.018;-0.00394;-0.018;-0.016774;-0.018
3526;-0.018;-0.018;-0.00394;-0.018;-0.016774;-0.018
3527;-0.018;-0.018;-0.00394;-0.018;-0.015741;-0.018
3528;-0.018;-0.018;-0.00394;-0.018;-0.014604;-0.018
3529;-0.018;-0.018;-0.00394;-0.018;-0.013537;-0.018
3530;-0.018;-0.018;-0.00394;-0.018;-0.01247;-0.018
3531;-0.018;-0.018;-0.00394;-0.018;-0.011402;-0.018
3532;-0.018;-0.018;-0.00394;-0.018;-0.010335;-0.018
3533;-0.018;-0.018;-0.00394;-0.018;-0.009268;-0.018
3534;-0.018;-0.018;-0.00394;-0.018;-0.008201;-0.018
3535;-0.018;-0.018;-0.00394;-0.018;-0.007134;-0.018
3536;-0.018;-0.018;-0.00394;-0.018;-0.006503;-0.018
3537;-0.018;-0.018;-0.00394;-0.018;-0.006503;-0.018
3538;-0.018;-0.018;-0.00394;-0.018;-0.006503;-0.018
3539;-0.018;-0.018;-0.00394;-0.018;-0.006503;-0.018
3540;-0.018;-0.018;-0.00394;-0.01796;-0.006503;-0.018
3541;-0.018;-0.018;-0.00394;-0.01673;-0.005223;-0.018
3542;-0.018;-0.018;-0.00394;-0.015007;-0.003051;-0.018
3543;-0.018;-0.018;-0.00394;-0.012919;-0.000999;-0.018
3544;-0.018;-0.018;-0.00394;-0.01037;0.001053;-0.018
3545;-0.018;-0.018;-0.00394;-0.008114;0.003104;-0.018
3546;-0.018;-0.018;-0.00394;-0.006114;0.005156;-0.018
3547;-0.017603;-0.018;-0.00394;-0.004466;0.007284;-0.018
3548;-0.01621;-0.018;-0.00394;-0.002945;0.009552;-0.018
3549;-0.014121;-0.018;-0.00394;-0.001507;0.011844;-0.017209
3550;-0.011955;-0.018;-0.00394;-0.000357;0.014136;-0.015707
3551;-0.009418;-0.018;-0.00394;0.000462;0.015038;-0.013586
3552;-0.007327;-0.018;-0.00394;0.001;0.015333;-0.011142
3553;-0.005437;-0.018;-0.00394;0.000652;0.016073;-0.008737
3554;-0.003816;-0.018;-0.00394;-0.000278;0.016074;-0.006737
3555;-0.002451;-0.018;-0.00394;-0.001755;0.015163;-0.004965
3556;-0.001035;-0.018;-0.00394;-0.003852;0.014566;-0.003331
3557;-0.000042;-0.018;-0.00394;-0.006575;0.013254;-0.001978
3558;0.000777;-0.018;-0.00394;-0.009875;0.012263;-0.000742
3559;0.001;-0.018;-0.00394;-0.013705;0.011125;0.000115
3560;0.000327;-0.018;-0.00394;-0.018536;0.009952;0.001
3561;-0.000597;-0.018;-0.00394;-0.024155;0.008801;0.000892
3562;-0.002366;-0.018;-0.00394;-0.029982;0.007662;0.00008
3563;-0.004667;-0.018;-0.00394;-0.036005;0.006523;-0.001094
3564;-0.007523;-0.018;-0.00394;-0.041538;0.006394;-0.002956
3565;-0.010898;-0.018;-0.00394;-0.044827;0.006394;-0.005473
3566;-0.01514;-0.018;-0.00394;-0.047235;0.006394;-0.008526
3567;-0.020314;-0.018;-0.00394;-0.047991;0.006394;-0.012074
3568;-0.025811;-0.018;-0.00394;-0.048;0.006394;-0.016533
3569;-0.032145;-0.018;-0.00394;-0.047794;0.006394;-0.021983
3570;-0.037852;-0.018;-0.00394;-0.046926;0.006394;-0.027456
3571;-0.042826;-0.018;-0.00394;-0.046193;0.006394;-0.03387
3572;-0.045858;-0.018;-0.00394;-0.046193;0.006394;-0.039661
3573;-0.047734;-0.018;-0.00394;-0.046027;0.005086;-0.043808
3574;-0.048;-0.018;-0.00394;-0.046;0.001082;-0.046563
3575;-0.048;-0.018;-0.00394;-0.046;-0.002508;-0.047911
3576;-0.047412;-0.018;-0.00394;-0.046;-0.006097;-0.048
3577;-0.046531;-0.018;-0.003572;-0.046;-0.009686;-0.047919
3578;-0.046101;-0.018;-0.002755;-0.046;-0.013275;-0.047175
3579;-0.046064;-0.018;-0.00269;-0.046;-0.016864;-0.046338
3580;-0.046;-0.017842;-0.001853;-0.046;-0.020453;-0.046
3581;-0.046;-0.016574;-0.001616;-0.046;-0.024144;-0.046
3582;-0.046;-0.014699;-0.001173;-0.046;-0.029658;-0.046
3583;-0.046;-0.012701;-0.000476;-0.046;-0.036561;-0.046
3584;-0.046;-0.010049;-0.000387;-0.046;-0.04078;-0.046
3585;-0.046;-0.007853;0.000492;-0.046;-0.044293;-0.046
3586;-0.046;-0.005858;0.000664;-0.046;-0.047828;-0.046
3587;-0.046;-0.004257;0.000664;-0.046;-0.051392;-0.046
3588;-0.046;-0.002717;0.000664;-0.046;-0.054906;-0.046
3589;-0.046;-0.001425;0.000664;-0.046;-0.058419;-0.046
3590;-0.046;-0.000285;0.000664;-0.046;-0.061933;-0.046
3591;-0.046;0.000429;0.000664;-0.046;-0.065446;-0.046
3592;-0.046;0.000999;0.000664;-0.046;-0.067886;-0.046
3593;-0.046;0.000853;0.000664;-0.046;-0.068117;-0.046
3594;-0.046;-0.00006;0.000664;-0.046;-0.068117;-0.046
3595;-0.046;-0.001155;0.000664;-0.046;-0.068117;-0.046
3596;-0.046;-0.002971;0.000664;-0.046;-0.068117;-0.046
3597;-0.046;-0.005503;0.000664;-0.046;-0.068117;-0.046
3598;-0.046;-0.008539;0.000664;-0.046;-0.068117;-0.046
3599;-0.046;-0.012159;0.000664;-0.046;-0.068117;-0.046
3600;-0.046;-0.016579;0.000664;-0.046;-0.068117;-0.046
3601;-0.046;-0.022032;0.000664;-0.046;-0.068117;-0.046
3602;-0.046;-0.02767;0.000664;-0.044693;-0.068117;-0.046
3603;-0.046;-0.033823;0.000664;-0.042687;-0.068117;-0.046
3604;-0.046;-0.039474;0.000664;-0.040091;-0.068117;-0.046
3605;-0.046;-0.043588;0.000664;-0.035932;-0.068117;-0.046
3606;-0.046;-0.046471;0.000664;-0.031053;-0.068117;-0.046
3607;-0.046;-0.047934;0.000664;-0.025489;-0.068117;-0.046
3608;-0.04571;-0.048;0.000664;-0.018972;-0.068117;-0.046
3609;-0.043619;-0.047962;0.000664;-0.012119;-0.068117;-0.046
3610;-0.041257;-0.047285;0.000664;-0.006683;-0.068117;-0.045198
3611;-0.038518;-0.046458;0.000664;-0.003116;-0.068117;-0.043174
3612;-0.033215;-0.046;0.000664;-0.002;-0.068117;-0.040456
3613;-0.028631;-0.046;0.000664;-0.002066;-0.068117;-0.037131
3614;-0.021921;-0.046;0.000664;-0.003788;-0.068117;-0.032287
3615;-0.015893;-0.046;0.000664;-0.006326;-0.068117;-0.026787
3616;-0.009116;-0.046;0.000664;-0.009437;-0.068117;-0.019958
3617;-0.004755;-0.046;0.000664;-0.012632;-0.068117;-0.013784
3618;-0.002195;-0.046;0.000664;-0.015813;-0.068464;-0.007751
3619;-0.002;-0.046;0.000664;-0.018879;-0.069317;-0.003803
3620;-0.002736;-0.046;0.000664;-0.020991;-0.069317;-0.00207
3621;-0.004848;-0.046;0.000664;-0.022;-0.070125;-0.002
3622;-0.007838;-0.046;0.000664;-0.02198;-0.070487;-0.003332
3623;-0.011009;-0.046;0.000664;-0.021036;-0.070596;-0.005681
3624;-0.014249;-0.046;0.000664;-0.018515;-0.071655;-0.008744
3625;-0.017352;-0.046;0.000664;-0.014703;-0.071657;-0.01193
3626;-0.020049;-0.046;0.000664;-0.010697;-0.071657;-0.015136
3627;-0.021679;-0.046;0.000664;-0.006669;-0.071657;-0.018239
3628;-0.022;-0.046;0.000664;-0.003652;-0.071657;-0.020597
3629;-0.021749;-0.046;0.000664;-0.001036;-0.071657;-0.021883
3630;-0.019981;-0.046;0.000664;0.000874;-0.071657;-0.022
3631;-0.016753;-0.046;0.000664;0.002085;-0.071657;-0.021367
3632;-0.012627;-0.046;0.000664;0.002906;-0.071657;-0.019173
3633;-0.008828;-0.046;0.000664;0.003;-0.071657;-0.015568
3634;-0.005021;-0.046;0.000664;0.003047;-0.071657;-0.011501
3635;-0.002363;-0.046;0.000664;0.003648;-0.071657;-0.007605
3636;0.000065;-0.046;0.000664;0.00373;-0.071657;-0.004258
3637;0.00151;-0.046;0.000664;0.004;-0.071657;-0.001625
3638;0.002567;-0.046;0.000664;0.004;-0.071657;0.000539
3639;0.003;-0.046;0.000664;0.004;-0.071657;0.001838
3640;0.003;-0.046;0.000664;0.004;-0.071657;0.002795
3641;0.003409;-0.046;0.000664;0.004;-0.071074;0.003
3642;0.00348;-0.04554;0.000664;0.004;-0.068899;0.003
3643;0.00386;-0.043497;0.000664;0.004;-0.066837;0.003552
3644;0.004;-0.040963;0.000664;0.004;-0.064774;0.003648
3645;0.004;-0.038055;0.000664;0.004;-0.06271;0.004
3646;0.004;-0.032936;0.000664;0.004;-0.060642;0.004
3647;0.004;-0.028048;0.000664;0.004;-0.058575;0.004
3648;0.004;-0.021207;0.000664;0.004;-0.056507;0.004
3649;0.004;-0.015234;0.000664;0.004;-0.05444;0.004
3650;0.004;-0.008798;0.000664;0.004;-0.052372;0.004
3651;0.004;-0.004656;0.000664;0.004;-0.050932;0.004
3652;0.004;-0.00223;0.000664;0.004;-0.05093;0.004
3653;0.004;-0.002;0.000664;0.004;-0.05093;0.004
3654;0.004;-0.002635;0.000664;0.004;-0.05093;0.004
3655;0.004;-0.00475;0.000664;0.004;-0.05093;0.004
3656;0.004;-0.0077;0.000664;0.004;-0.05093;0.004
3657;0.004;-0.010832;0.000664;0.004;-0.05093;0.004
3658;0.004;-0.014138;0.000664;0.004;-0.05093;0.004
3659;0.004;-0.017183;0.000664;0.004;-0.05093;0.004
3660;0.004;-0.01987;0.000664;0.004;-0.05093;0.004
3661;0.004;-0.021643;0.000664;0.004;-0.05093;0.004
3662;0.004;-0.022;0.000664;0.004;-0.05093;0.004
3663;0.004;-0.021812;0.000664;0.004;-0.05093;0.004
3664;0.004;-0.02005;0.000664;0.004;-0.05093;0.004
3665;0.004;-0.016855;0.000664;0.004;-0.05093;0.004
3666;0.004;-0.01286;0.000664;0.004;-0.05093;0.004
3667;0.004;-0.008822;0.000664;0.004;-0.05093;0.004
3668;0.004;-0.005101;0.000664;0.004;-0.05093;0.004
3669;0.004;-0.002363;0.000664;0.004;-0.05093;0.004
3670;0.004;-0.000001;0.000664;0.004;-0.05093;0.004
3671;0.004;0.001595;0.000664;0.004;-0.05093;0.004
3672;0.004;0.002595;0.000664;0.004;-0.05093;0.004
